Experiment Number,ROB Size,IQ Size,LQ Size,SQ Size,Number of Physical Registers,CPU Fetch Width,Number of Cycles,Power
11167,64,16,16,256,512,2,30083950,7.82897
11168,64,16,16,256,512,4,29525714,10.2707
11169,64,16,16,256,512,6,29270454,12.9881
11170,64,16,16,256,512,8,30226024,18.841
11171,64,16,16,256,1024,2,30083950,8.03467
11172,64,16,16,256,1024,4,29525714,11.4024
11173,64,16,16,256,1024,6,29270454,18.0228
11174,64,16,16,256,1024,8,30226024,135.409
11175,64,16,16,256,2048,2,30083950,8.3864
11176,64,16,16,256,2048,4,29525714,12.3946
11177,64,16,16,512,64,2,30070739,8.75608
11178,64,16,16,512,64,4,29525996,9.27504
11179,64,16,16,512,64,6,28447800,10.076
11180,64,16,16,512,64,8,31573219,11.2167
11181,64,16,16,512,128,2,30083950,8.78835
11182,64,16,16,512,128,4,29525714,9.35142
11183,64,16,16,512,128,6,29270454,10.2128
11184,64,16,16,512,128,8,30226014,11.4345
11185,64,16,16,512,256,2,30083950,8.84225
11186,64,16,16,512,256,4,29525714,9.49362
11187,64,16,16,512,256,6,29270454,13.73
11188,64,16,16,512,256,8,30226014,18.7995
11189,64,16,16,512,512,2,30083950,9.50408
11190,64,16,16,512,512,4,29525714,11.9447
11191,64,16,16,512,512,6,29270454,14.6612
11192,64,16,16,512,512,8,30226014,20.5125
11193,64,16,16,512,1024,2,30083950,9.71074
11194,64,16,16,512,1024,4,29525714,13.0766
11195,64,16,16,512,1024,6,29270454,19.6948
11196,64,16,16,512,1024,8,30226014,137.075
11197,64,16,16,512,2048,2,30083950,10.0633
11198,64,16,16,512,2048,4,29525714,14.0692
11199,64,16,16,1024,64,2,30070739,8.98009
11200,64,16,16,1024,64,4,29525996,9.499
11201,64,16,16,1024,64,6,28447800,10.2999
11202,64,16,16,1024,64,8,31573219,11.4405
11203,64,16,16,1024,128,2,30083950,9.01258
11204,64,16,16,1024,128,4,29525714,9.57559
11205,64,16,16,1024,128,6,29270454,10.4369
11206,64,16,16,1024,128,8,30226014,11.6584
11207,64,16,16,1024,256,2,30083950,9.06669
11208,64,16,16,1024,256,4,29525714,9.71799
11209,64,16,16,1024,256,6,29270454,13.9542
11210,64,16,16,1024,256,8,30226014,19.0235
11211,64,16,16,1024,512,2,30083950,9.72867
11212,64,16,16,1024,512,4,29525714,12.1692
11213,64,16,16,1024,512,6,29270454,14.8855
11214,64,16,16,1024,512,8,30226014,20.7367
11215,64,16,16,1024,1024,2,30083950,9.93551
11216,64,16,16,1024,1024,4,29525714,13.3012
11217,64,16,16,1024,1024,6,29270454,19.919
11218,64,16,16,1024,1024,8,30226014,137.299
11219,64,16,16,1024,2048,2,30083950,10.2882
11220,64,16,16,1024,2048,4,29525714,14.2939
11221,64,16,64,16,64,2,29273251,7.02356
11222,64,16,64,16,64,4,29573140,7.54291
11223,64,16,64,16,64,6,31211458,8.34439
11224,64,16,64,16,64,8,29372535,9.48579
11225,64,16,64,16,128,2,29584640,7.05452
11226,64,16,64,16,128,4,29538274,7.61802
11227,64,16,64,16,128,6,30235260,8.48007
11228,64,16,64,16,128,8,29438272,9.70244
11229,64,16,64,16,256,2,29584640,7.10714
11230,64,16,64,16,256,4,29538274,7.75906
11231,64,16,64,16,256,6,30235260,11.997
11232,64,16,64,16,256,8,29438272,17.0678
11233,64,16,64,16,512,2,29584640,7.7682
11234,64,16,64,16,512,4,29538274,10.2099
11235,64,16,64,16,512,6,30235260,12.9274
11236,64,16,64,16,512,8,29438272,18.7803
11237,64,16,64,16,1024,2,29584640,7.97375
11238,64,16,64,16,1024,4,29538274,11.3416
11239,64,16,64,16,1024,6,30235260,17.962
11240,64,16,64,16,1024,8,29438272,135.348
11241,64,16,64,16,2048,2,29584640,8.32533
11242,64,16,64,16,2048,4,29538274,12.3336
11243,64,16,64,64,64,2,30076369,7.04112
11244,64,16,64,64,64,4,29525996,7.56046
11245,64,16,64,64,64,6,28451546,8.36194
11246,64,16,64,64,64,8,31573235,9.50333
11247,64,16,64,64,128,2,30084060,7.07211
11248,64,16,64,64,128,4,29526874,7.63562
11249,64,16,64,64,128,6,29270488,8.49766
11250,64,16,64,64,128,8,30226882,9.72002
11251,64,16,64,64,256,2,30084060,7.12478
11252,64,16,64,64,256,4,29526874,7.77669
11253,64,16,64,64,256,6,29270488,12.0146
11254,64,16,64,64,256,8,30226882,17.0854
11255,64,16,64,64,512,2,30084060,7.78587
11256,64,16,64,64,512,4,29526874,10.2276
11257,64,16,64,64,512,6,29270488,12.9451
11258,64,16,64,64,512,8,30226882,18.798
11259,64,16,64,64,1024,2,30084060,7.99146
11260,64,16,64,64,1024,4,29526874,11.3593
11261,64,16,64,64,1024,6,29270488,17.9797
11262,64,16,64,64,1024,8,30226882,135.366
11263,64,16,64,64,2048,2,30084060,8.34308
11264,64,16,64,64,2048,4,29526874,12.3513
11265,64,16,64,128,64,2,30070739,7.06173
11266,64,16,64,128,64,4,29525996,7.58107
11267,64,16,64,128,64,6,28451518,8.38253
11268,64,16,64,128,64,8,31573219,9.52392
11269,64,16,64,128,128,2,30083950,7.09278
11270,64,16,64,128,128,4,29525714,7.65627
11271,64,16,64,128,128,6,29270454,8.51831
11272,64,16,64,128,128,8,30226140,9.74066
11273,64,16,64,128,256,2,30083950,7.14549
11274,64,16,64,128,256,4,29525714,7.7974
11275,64,16,64,128,256,6,29270454,12.0353
11276,64,16,64,128,256,8,30226140,17.1061
11277,64,16,64,128,512,2,30083950,7.80664
11278,64,16,64,128,512,4,29525714,10.2483
11279,64,16,64,128,512,6,29270454,12.9658
11280,64,16,64,128,512,8,30226140,18.8187
11281,64,16,64,128,1024,2,30083950,8.01228
11282,64,16,64,128,1024,4,29525714,11.38
11283,64,16,64,128,1024,6,29270454,18.0004
11284,64,16,64,128,1024,8,30226140,135.387
11285,64,16,64,128,2048,2,30083950,8.36394
11286,64,16,64,128,2048,4,29525714,12.3722
11287,64,16,64,256,64,2,30070739,7.10143
11288,64,16,64,256,64,4,29525996,7.62076
11289,64,16,64,256,64,6,28448658,8.42221
11290,64,16,64,256,64,8,31573219,9.56358
11291,64,16,64,256,128,2,30083950,7.13258
11292,64,16,64,256,128,4,29525714,7.69607
11293,64,16,64,256,128,6,29270454,8.55809
11294,64,16,64,256,128,8,30226024,9.78043
11295,64,16,64,256,256,2,30083950,7.18541
11296,64,16,64,256,256,4,29525714,7.8373
11297,64,16,64,256,256,6,29270454,12.0751
11298,64,16,64,256,256,8,30226024,17.1459
11299,64,16,64,256,512,2,30083950,7.84664
11300,64,16,64,256,512,4,29525714,10.2883
11301,64,16,64,256,512,6,29270454,13.0058
11302,64,16,64,256,512,8,30226024,18.8586
11303,64,16,64,256,1024,2,30083950,8.05239
11304,64,16,64,256,1024,4,29525714,11.4201
11305,64,16,64,256,1024,6,29270454,18.0404
11306,64,16,64,256,1024,8,30226024,135.427
11307,64,16,64,256,2048,2,30083950,8.40415
11308,64,16,64,256,2048,4,29525714,12.4123
11309,64,16,64,512,64,2,30070739,8.77362
11310,64,16,64,512,64,4,29525996,9.29257
11311,64,16,64,512,64,6,28447800,10.0935
11312,64,16,64,512,64,8,31573219,11.2342
11313,64,16,64,512,128,2,30083950,8.80593
11314,64,16,64,512,128,4,29525714,9.36899
11315,64,16,64,512,128,6,29270454,10.2304
11316,64,16,64,512,128,8,30226010,11.452
11317,64,16,64,512,256,2,30083950,8.85987
11318,64,16,64,512,256,4,29525714,9.51124
11319,64,16,64,512,256,6,29270454,13.7476
11320,64,16,64,512,256,8,30226010,18.8171
11321,64,16,64,512,512,2,30083950,9.52174
11322,64,16,64,512,512,4,29525714,11.9624
11323,64,16,64,512,512,6,29270454,14.6788
11324,64,16,64,512,512,8,30226010,20.5302
11325,64,16,64,512,1024,2,30083950,9.72843
11326,64,16,64,512,1024,4,29525714,13.0943
11327,64,16,64,512,1024,6,29270454,19.7125
11328,64,16,64,512,1024,8,30226010,137.093
11329,64,16,64,512,2048,2,30083950,10.081
11330,64,16,64,512,2048,4,29525714,14.0869
11331,64,16,64,1024,64,2,30070739,8.99762
11332,64,16,64,1024,64,4,29525996,9.51653
11333,64,16,64,1024,64,6,28447800,10.3174
11334,64,16,64,1024,64,8,31573219,11.458
11335,64,16,64,1024,128,2,30083950,9.03015
11336,64,16,64,1024,128,4,29525714,9.59316
11337,64,16,64,1024,128,6,29270454,10.4545
11338,64,16,64,1024,128,8,30226010,11.676
11339,64,16,64,1024,256,2,30083950,9.08431
11340,64,16,64,1024,256,4,29525714,9.7356
11341,64,16,64,1024,256,6,29270454,13.9718
11342,64,16,64,1024,256,8,30226010,19.0411
11343,64,16,64,1024,512,2,30083950,9.74632
11344,64,16,64,1024,512,4,29525714,12.1868
11345,64,16,64,1024,512,6,29270454,14.9032
11346,64,16,64,1024,512,8,30226010,20.7543
11347,64,16,64,1024,1024,2,30083950,9.9532
11348,64,16,64,1024,1024,4,29525714,13.3189
11349,64,16,64,1024,1024,6,29270454,19.9367
11350,64,16,64,1024,1024,8,30226010,137.316
11351,64,16,64,1024,2048,2,30083950,10.306
11352,64,16,64,1024,2048,4,29525714,14.3116
11353,64,16,128,16,64,2,29273251,7.04417
11354,64,16,128,16,64,4,29573140,7.56352
11355,64,16,128,16,64,6,31211458,8.36499
11356,64,16,128,16,64,8,29372535,9.50638
11357,64,16,128,16,128,2,29584640,7.07518
11358,64,16,128,16,128,4,29538274,7.63868
11359,64,16,128,16,128,6,30235260,8.50072
11360,64,16,128,16,128,8,29438272,9.72308
11361,64,16,128,16,256,2,29584640,7.12786
11362,64,16,128,16,256,4,29538274,7.77977
11363,64,16,128,16,256,6,30235260,12.0177
11364,64,16,128,16,256,8,29438272,17.0885
11365,64,16,128,16,512,2,29584640,7.78896
11366,64,16,128,16,512,4,29538274,10.2307
11367,64,16,128,16,512,6,30235260,12.9482
11368,64,16,128,16,512,8,29438272,18.8011
11369,64,16,128,16,1024,2,29584640,7.99456
11370,64,16,128,16,1024,4,29538274,11.3624
11371,64,16,128,16,1024,6,30235260,17.9828
11372,64,16,128,16,1024,8,29438272,135.369
11373,64,16,128,16,2048,2,29584640,8.34619
11374,64,16,128,16,2048,4,29538274,12.3545
11375,64,16,128,64,64,2,30076369,7.06173
11376,64,16,128,64,64,4,29525996,7.58107
11377,64,16,128,64,64,6,28451546,8.38253
11378,64,16,128,64,64,8,31573235,9.52392
11379,64,16,128,64,128,2,30084060,7.09278
11380,64,16,128,64,128,4,29526874,7.65627
11381,64,16,128,64,128,6,29270488,8.51831
11382,64,16,128,64,128,8,30226882,9.74066
11383,64,16,128,64,256,2,30084060,7.14549
11384,64,16,128,64,256,4,29526874,7.7974
11385,64,16,128,64,256,6,29270488,12.0353
11386,64,16,128,64,256,8,30226882,17.1061
11387,64,16,128,64,512,2,30084060,7.80664
11388,64,16,128,64,512,4,29526874,10.2483
11389,64,16,128,64,512,6,29270488,12.9658
11390,64,16,128,64,512,8,30226882,18.8187
11391,64,16,128,64,1024,2,30084060,8.01228
11392,64,16,128,64,1024,4,29526874,11.38
11393,64,16,128,64,1024,6,29270488,18.0004
11394,64,16,128,64,1024,8,30226882,135.387
11395,64,16,128,64,2048,2,30084060,8.36394
11396,64,16,128,64,2048,4,29526874,12.3722
11397,64,16,128,128,64,2,30070739,7.08234
11398,64,16,128,128,64,4,29525996,7.60167
11399,64,16,128,128,64,6,28451518,8.40313
11400,64,16,128,128,64,8,31573219,9.54451
11401,64,16,128,128,128,2,30083950,7.11344
11402,64,16,128,128,128,4,29525714,7.67693
11403,64,16,128,128,128,6,29270454,8.53896
11404,64,16,128,128,128,8,30226140,9.7613
11405,64,16,128,128,256,2,30083950,7.16621
11406,64,16,128,128,256,4,29525714,7.81811
11407,64,16,128,128,256,6,29270454,12.056
11408,64,16,128,128,256,8,30226140,17.1268
11409,64,16,128,128,512,2,30083950,7.8274
11410,64,16,128,128,512,4,29525714,10.2691
11411,64,16,128,128,512,6,29270454,12.9866
11412,64,16,128,128,512,8,30226140,18.8394
11413,64,16,128,128,1024,2,30083950,8.03309
11414,64,16,128,128,1024,4,29525714,11.4008
11415,64,16,128,128,1024,6,29270454,18.0212
11416,64,16,128,128,1024,8,30226140,135.407
11417,64,16,128,128,2048,2,30083950,8.38481
11418,64,16,128,128,2048,4,29525714,12.393
11419,64,16,128,256,64,2,30070739,7.12204
11420,64,16,128,256,64,4,29525996,7.64136
11421,64,16,128,256,64,6,28448658,8.44281
11422,64,16,128,256,64,8,31573219,9.58417
11423,64,16,128,256,128,2,30083950,7.15325
11424,64,16,128,256,128,4,29525714,7.71673
11425,64,16,128,256,128,6,29270454,8.57874
11426,64,16,128,256,128,8,30226024,9.80107
11427,64,16,128,256,256,2,30083950,7.20612
11428,64,16,128,256,256,4,29525714,7.85801
11429,64,16,128,256,256,6,29270454,12.0958
11430,64,16,128,256,256,8,30226024,17.1666
11431,64,16,128,256,512,2,30083950,7.86741
11432,64,16,128,256,512,4,29525714,10.3091
11433,64,16,128,256,512,6,29270454,13.0265
11434,64,16,128,256,512,8,30226024,18.8793
11435,64,16,128,256,1024,2,30083950,8.0732
11436,64,16,128,256,1024,4,29525714,11.4409
11437,64,16,128,256,1024,6,29270454,18.0612
11438,64,16,128,256,1024,8,30226024,135.447
11439,64,16,128,256,2048,2,30083950,8.42501
11440,64,16,128,256,2048,4,29525714,12.4332
11441,64,16,128,512,64,2,30070739,8.7942
11442,64,16,128,512,64,4,29525996,9.31316
11443,64,16,128,512,64,6,28447800,10.1141
11444,64,16,128,512,64,8,31573219,11.2548
11445,64,16,128,512,128,2,30083950,8.82657
11446,64,16,128,512,128,4,29525714,9.38963
11447,64,16,128,512,128,6,29270454,10.251
11448,64,16,128,512,128,8,30226010,11.4726
11449,64,16,128,512,256,2,30083950,8.88057
11450,64,16,128,512,256,4,29525714,9.53193
11451,64,16,128,512,256,6,29270454,13.7683
11452,64,16,128,512,256,8,30226010,18.8378
11453,64,16,128,512,512,2,30083950,9.54248
11454,64,16,128,512,512,4,29525714,11.9831
11455,64,16,128,512,512,6,29270454,14.6996
11456,64,16,128,512,512,8,30226010,20.5509
11457,64,16,128,512,1024,2,30083950,9.74923
11458,64,16,128,512,1024,4,29525714,13.1151
11459,64,16,128,512,1024,6,29270454,19.7332
11460,64,16,128,512,1024,8,30226010,137.114
11461,64,16,128,512,2048,2,30083950,10.1019
11462,64,16,128,512,2048,4,29525714,14.1077
11463,64,16,128,1024,64,2,30070739,9.01821
11464,64,16,128,1024,64,4,29525996,9.53711
11465,64,16,128,1024,64,6,28447800,10.338
11466,64,16,128,1024,64,8,31573219,11.4786
11467,64,16,128,1024,128,2,30083950,9.05079
11468,64,16,128,1024,128,4,29525714,9.6138
11469,64,16,128,1024,128,6,29270454,10.4751
11470,64,16,128,1024,128,8,30226010,11.6966
11471,64,16,128,1024,256,2,30083950,9.105
11472,64,16,128,1024,256,4,29525714,9.75629
11473,64,16,128,1024,256,6,29270454,13.9924
11474,64,16,128,1024,256,8,30226010,19.0618
11475,64,16,128,1024,512,2,30083950,9.76706
11476,64,16,128,1024,512,4,29525714,12.2075
11477,64,16,128,1024,512,6,29270454,14.9239
11478,64,16,128,1024,512,8,30226010,20.775
11479,64,16,128,1024,1024,2,30083950,9.974
11480,64,16,128,1024,1024,4,29525714,13.3396
11481,64,16,128,1024,1024,6,29270454,19.9575
11482,64,16,128,1024,1024,8,30226010,137.337
11483,64,16,128,1024,2048,2,30083950,10.3268
11484,64,16,128,1024,2048,4,29525714,14.3324
11485,64,16,256,16,64,2,29273251,7.08388
11486,64,16,256,16,64,4,29573140,7.60321
11487,64,16,256,16,64,6,31211458,8.40467
11488,64,16,256,16,64,8,29372535,9.54604
11489,64,16,256,16,128,2,29584640,7.11499
11490,64,16,256,16,128,4,29538274,7.67848
11491,64,16,256,16,128,6,30235260,8.54051
11492,64,16,256,16,128,8,29438272,9.76285
11493,64,16,256,16,256,2,29584640,7.16777
11494,64,16,256,16,256,4,29538274,7.81967
11495,64,16,256,16,256,6,30235260,12.0575
11496,64,16,256,16,256,8,29438272,17.1283
11497,64,16,256,16,512,2,29584640,7.82897
11498,64,16,256,16,512,4,29538274,10.2707
11499,64,16,256,16,512,6,30235260,12.9881
11500,64,16,256,16,512,8,29438272,18.841
11501,64,16,256,16,1024,2,29584640,8.03467
11502,64,16,256,16,1024,4,29538274,11.4024
11503,64,16,256,16,1024,6,30235260,18.0228
11504,64,16,256,16,1024,8,29438272,135.409
11505,64,16,256,16,2048,2,29584640,8.3864
11506,64,16,256,16,2048,4,29538274,12.3946
11507,64,16,256,64,64,2,30076369,7.10143
11508,64,16,256,64,64,4,29525996,7.62076
11509,64,16,256,64,64,6,28451546,8.42221
11510,64,16,256,64,64,8,31573235,9.56358
11511,64,16,256,64,128,2,30084060,7.13258
11512,64,16,256,64,128,4,29526874,7.69607
11513,64,16,256,64,128,6,29270488,8.55809
11514,64,16,256,64,128,8,30226882,9.78043
11515,64,16,256,64,256,2,30084060,7.18541
11516,64,16,256,64,256,4,29526874,7.8373
11517,64,16,256,64,256,6,29270488,12.0751
11518,64,16,256,64,256,8,30226882,17.1459
11519,64,16,256,64,512,2,30084060,7.84664
11520,64,16,256,64,512,4,29526874,10.2883
11521,64,16,256,64,512,6,29270488,13.0058
11522,64,16,256,64,512,8,30226882,18.8586
11523,64,16,256,64,1024,2,30084060,8.05239
11524,64,16,256,64,1024,4,29526874,11.4201
11525,64,16,256,64,1024,6,29270488,18.0404
11526,64,16,256,64,1024,8,30226882,135.427
11527,64,16,256,64,2048,2,30084060,8.40415
11528,64,16,256,64,2048,4,29526874,12.4123
11529,64,16,256,128,64,2,30070739,7.12204
11530,64,16,256,128,64,4,29525996,7.64136
11531,64,16,256,128,64,6,28451518,8.44281
11532,64,16,256,128,64,8,31573219,9.58417
11533,64,16,256,128,128,2,30083950,7.15325
11534,64,16,256,128,128,4,29525714,7.71673
11535,64,16,256,128,128,6,29270454,8.57874
11536,64,16,256,128,128,8,30226140,9.80107
11537,64,16,256,128,256,2,30083950,7.20612
11538,64,16,256,128,256,4,29525714,7.85801
11539,64,16,256,128,256,6,29270454,12.0958
11540,64,16,256,128,256,8,30226140,17.1666
11541,64,16,256,128,512,2,30083950,7.86741
11542,64,16,256,128,512,4,29525714,10.3091
11543,64,16,256,128,512,6,29270454,13.0265
11544,64,16,256,128,512,8,30226140,18.8793
11545,64,16,256,128,1024,2,30083950,8.0732
11546,64,16,256,128,1024,4,29525714,11.4409
11547,64,16,256,128,1024,6,29270454,18.0612
11548,64,16,256,128,1024,8,30226140,135.447
11549,64,16,256,128,2048,2,30083950,8.42501
11550,64,16,256,128,2048,4,29525714,12.4332
11551,64,16,256,256,64,2,30070739,7.16174
11552,64,16,256,256,64,4,29525996,7.68105
11553,64,16,256,256,64,6,28448658,8.48249
11554,64,16,256,256,64,8,31573219,9.62384
11555,64,16,256,256,128,2,30083950,7.19305
11556,64,16,256,256,128,4,29525714,7.75653
11557,64,16,256,256,128,6,29270454,8.61853
11558,64,16,256,256,128,8,30226024,9.84083
11559,64,16,256,256,256,2,30083950,7.24603
11560,64,16,256,256,256,4,29525714,7.89791
11561,64,16,256,256,256,6,29270454,12.1357
11562,64,16,256,256,256,8,30226024,17.2064
11563,64,16,256,256,512,2,30083950,7.90741
11564,64,16,256,256,512,4,29525714,10.3491
11565,64,16,256,256,512,6,29270454,13.0665
11566,64,16,256,256,512,8,30226024,18.9193
11567,64,16,256,256,1024,2,30083950,8.11331
11568,64,16,256,256,1024,4,29525714,11.481
11569,64,16,256,256,1024,6,29270454,18.1012
11570,64,16,256,256,1024,8,30226024,135.487
11571,64,16,256,256,2048,2,30083950,8.46522
11572,64,16,256,256,2048,4,29525714,12.4733
11573,64,16,256,512,64,2,30070739,8.83386
11574,64,16,256,512,64,4,29525996,9.35281
11575,64,16,256,512,64,6,28447800,10.1537
11576,64,16,256,512,64,8,31573219,11.2944
11577,64,16,256,512,128,2,30083950,8.86633
11578,64,16,256,512,128,4,29525714,9.42939
11579,64,16,256,512,128,6,29270454,10.2908
11580,64,16,256,512,128,8,30226010,11.5124
11581,64,16,256,512,256,2,30083950,8.92044
11582,64,16,256,512,256,4,29525714,9.57179
11583,64,16,256,512,256,6,29270454,13.8081
11584,64,16,256,512,256,8,30226010,18.8776
11585,64,16,256,512,512,2,30083950,9.58245
11586,64,16,256,512,512,4,29525714,12.023
11587,64,16,256,512,512,6,29270454,14.7395
11588,64,16,256,512,512,8,30226010,20.5908
11589,64,16,256,512,1024,2,30083950,9.7893
11590,64,16,256,512,1024,4,29525714,13.1551
11591,64,16,256,512,1024,6,29270454,19.7732
11592,64,16,256,512,1024,8,30226010,137.153
11593,64,16,256,512,2048,2,30083950,10.142
11594,64,16,256,512,2048,4,29525714,14.1479
11595,64,16,256,1024,64,2,30070739,9.05786
11596,64,16,256,1024,64,4,29525996,9.57676
11597,64,16,256,1024,64,6,28447800,10.3776
11598,64,16,256,1024,64,8,31573219,11.5182
11599,64,16,256,1024,128,2,30083950,9.09055
11600,64,16,256,1024,128,4,29525714,9.65355
11601,64,16,256,1024,128,6,29270454,10.5149
11602,64,16,256,1024,128,8,30226010,11.7364
11603,64,16,256,1024,256,2,30083950,9.14486
11604,64,16,256,1024,256,4,29525714,9.79615
11605,64,16,256,1024,256,6,29270454,14.0323
11606,64,16,256,1024,256,8,30226010,19.1016
11607,64,16,256,1024,512,2,30083950,9.80702
11608,64,16,256,1024,512,4,29525714,12.2475
11609,64,16,256,1024,512,6,29270454,14.9638
11610,64,16,256,1024,512,8,30226010,20.8149
11611,64,16,256,1024,1024,2,30083950,10.0141
11612,64,16,256,1024,1024,4,29525714,13.3797
11613,64,16,256,1024,1024,6,29270454,19.9974
11614,64,16,256,1024,1024,8,30226010,137.377
11615,64,16,256,1024,2048,2,30083950,10.367
11616,64,16,256,1024,2048,4,29525714,14.3725
11617,64,16,512,16,64,2,29273251,8.75608
11618,64,16,512,16,64,4,29573140,9.27504
11619,64,16,512,16,64,6,31211458,10.076
11620,64,16,512,16,64,8,29372535,11.2167
11621,64,16,512,16,128,2,29584640,8.78835
11622,64,16,512,16,128,4,29538274,9.35142
11623,64,16,512,16,128,6,30235260,10.2128
11624,64,16,512,16,128,8,29438272,11.4345
11625,64,16,512,16,256,2,29584640,8.84225
11626,64,16,512,16,256,4,29538274,9.49362
11627,64,16,512,16,256,6,30235260,13.73
